name,email,phone,score,attendance,passed,dropped_reason
Leigh Roberts,leighroberts@gmail.com,0131 496 0198,87,100,True,
Charles Chapman,charleschapman@yahoo.com,+44121 4960797,72,71,True,
Denis Hall,denishall@yahoo.com,+44(0)1414960198,69,91,True,
Dominic Morris,dominicmorris@gmail.com,+4420 7496 0216,90,84,True,
Ross Brown,rossbrown@yahoo.com,0808 157 0890,93,83,True,
Frank Mitchell,frankmitchell@yahoo.com,028 9018498,97,68,False,Low attendance
Christine Taylor,christinetaylor@hotmail.com,0151 496 0896,81,78,True,
Sophie Fry,sophiefry@hotmail.com,+44306 999 0152,77,65,False,Low attendance
Judith Daly,judithdaly@yahoo.com,+441514960921,92,66,False,Low attendance
Hugh Bennett,hughbennett@hotmail.com,0121 4960682,86,93,True,
Barry Curtis,barrycurtis@gmail.com,020 74960780,100,92,True,
Stephanie Patterson,stephaniepatterson@hotmail.com,+44(0)1134960624,54,82,False,Low score
Jill Higgins,jillhiggins@gmail.com,+44808 1570037,66,70,True,
Clifford Jones,cliffordjones@gmail.com,+44(0)1632 960 142,72,96,True,
Steven Day,stevenday@hotmail.com,+44(0)289018506,55,77,False,Low score
Kathryn Wright,kathrynwright@hotmail.com,+44(0)808 157 0008,93,71,True,
Hilary Baker,hilarybaker@gmail.com,+44(0)20 74960905,76,72,True,
Leanne Brown,leannebrown@hotmail.com,+44(0)1154960460,62,94,True,
Lawrence Atkinson,lawrenceatkinson@yahoo.com,+44113 4960073,92,79,True,
Nicole Byrne,nicolebyrne@gmail.com,+44(0)808 1570806,73,76,True,
Philip Wood,philipwood@yahoo.com,+441174960616,98,91,True,
Norman Thompson,normanthompson@hotmail.com,(0113)4960798,97,84,True,
Samantha Price,samanthaprice@yahoo.com,+44289018202,56,70,False,Low score
Debra Powell,debrapowell@gmail.com,+44(0)29 2018000,58,83,False,Low score
Sylvia Parker,sylviaparker@yahoo.com,+44(0)118 496 0743,53,71,False,Low score
Christine Hall,christinehall@gmail.com,(0115) 4960433,74,89,True,
Harry Lynch,harrylynch@hotmail.com,0306 999 0830,59,85,False,Low score
Ashleigh Gallagher,ashleighgallagher@yahoo.com,+44(0)1632 960818,57,66,False,Low score and Low attendance
Charles Barlow,charlesbarlow@yahoo.com,0113 496 0421,65,79,True,
Gemma Barker,gemmabarker@hotmail.com,(029)2018868,100,77,True,
Tracey Tucker,traceytucker@yahoo.com,(0113)4960793,98,72,True,
