name,email,phone,score,attendance,passed,dropped_reason
Leah Payne,leahpayne@hotmail.com,+44(0)1632 960 448,81,76,True,
Lesley Stewart,lesleystewart@yahoo.com,0191 498 0920,78,76,True,
Jodie Ward,jodieward@yahoo.com,(029) 2018 0612,92,79,True,
Alison Bird,alisonbird@yahoo.com,+44116 496 0862,99,66,False,Low attendance
Antony Hughes,antonyhughes@gmail.com,+44118 4960538,85,90,True,
Robin Briggs,robinbriggs@gmail.com,+44(0)289018977,59,71,False,Low score
Mandy Taylor,mandytaylor@yahoo.com,(029)2018685,89,65,False,Low attendance
Sam Stephens,samstephens@yahoo.com,+44(0)2074960136,71,75,True,
Claire King,claireking@hotmail.com,0131 4960902,66,84,True,
Jamie Riley,jamieriley@yahoo.com,0121 496 0290,50,100,False,Low score
Leigh Begum,leighbegum@gmail.com,01632 960 250,72,76,True,
Charlie Lee,charlielee@gmail.com,0117 496 0689,61,65,False,Low attendance
Andrew Clarke,andrewclarke@hotmail.com,+44289018274,74,94,True,
Lindsey Clarke,lindseyclarke@yahoo.com,01414960206,60,66,False,Low attendance
Jack Morrison,jackmorrison@yahoo.com,(0161) 496 0158,68,92,True,
Adam Shah,adamshah@yahoo.com,+44151 4960632,80,70,True,
Christine Bradley,christinebradley@yahoo.com,+44114 496 0494,96,76,True,
Jay Harris,jayharris@hotmail.com,029 2018 0428,79,78,True,
Charles Kennedy,charleskennedy@yahoo.com,+443069990832,85,90,True,
Julia Pratt,juliapratt@yahoo.com,+44141 496 0144,79,78,True,
Geoffrey Clarke,geoffreyclarke@hotmail.com,+443069990273,81,85,True,
Kelly Perkins,kellyperkins@gmail.com,(01632)960261,60,73,True,
Gerald Robson,geraldrobson@gmail.com,0113 4960357,100,100,True,
Gregory Jones,gregoryjones@yahoo.com,(0808)1570899,66,73,True,
Jacob Hancock,jacobhancock@gmail.com,+44118 496 0309,90,99,True,
Dorothy Watts,dorothywatts@yahoo.com,0191 498 0073,61,72,True,
Leah John,leahjohn@hotmail.com,0115 4960472,57,92,False,Low score
Graeme Humphreys,graemehumphreys@gmail.com,029 2018 0561,63,66,False,Low attendance
Dennis Green,dennisgreen@gmail.com,+44(0)20 7496 0162,90,85,True,
Leslie Day,leslieday@gmail.com,+44808 157 0535,66,73,True,
Lydia Russell,lydiarussell@gmail.com,01134960079,92,94,True,
Marc Johnson,marcjohnson@gmail.com,+44113 4960632,64,77,True,
Ann Parsons,annparsons@yahoo.com,+44116 496 0496,89,76,True,
Reece Palmer,reecepalmer@hotmail.com,+441164960585,75,65,False,Low attendance
Francis Wilkins,franciswilkins@gmail.com,+44808 1570987,76,71,True,
William Taylor,williamtaylor@gmail.com,+441134960495,59,79,False,Low score
Stephanie Davies,stephaniedavies@gmail.com,+44(0)29 2018 0850,96,98,True,
Charlie White,charliewhite@hotmail.com,0161 4960837,86,87,True,
Timothy Gordon,timothygordon@gmail.com,+44(0)151 4960200,54,65,False,Low score and Low attendance
Jacob Parker,jacobparker@gmail.com,+4428 9018 0175,56,86,False,Low score
Jamie Barnes,jamiebarnes@gmail.com,0909 8790871,52,96,False,Low score
Alison Rees,alisonrees@hotmail.com,0131 496 0342,58,83,False,Low score
Francis Hall,francishall@hotmail.com,+44121 496 0825,75,73,True,
Eric Wood,ericwood@yahoo.com,(0114) 4960913,54,86,False,Low score
Josephine Fitzgerald,josephinefitzgerald@gmail.com,+44(0)808 1570187,56,92,False,Low score
Leon Bird,leonbird@hotmail.com,0114 4960614,66,79,True,
Francis Harris,francisharris@gmail.com,0191 498 0472,79,68,False,Low attendance
Harriet Boyle,harrietboyle@gmail.com,(0808) 1570858,66,74,True,
Judith Chapman,judithchapman@yahoo.com,+44289018320,73,76,True,
Katy West,katywest@hotmail.com,+44(0)114 496 0097,61,76,True,
Russell Ross,russellross@hotmail.com,(0131) 496 0375,81,73,True,
Yvonne Bishop,yvonnebishop@gmail.com,+441632 960098,92,95,True,
