name,email,phone,score,attendance,passed,dropped_reason
Cameron Wells,cameronwells@yahoo.com,020 74960244,84,69,False,Low attendance
Martyn Bruce,martynbruce@yahoo.com,(0808) 1570350,98,87,True,
Jay Warren,jaywarren@hotmail.com,+44(0)131 496 0336,87,76,True,
Albert Forster,albertforster@gmail.com,(0131) 496 0010,82,71,True,
Barbara Davis,barbaradavis@hotmail.com,(0131) 496 0574,92,82,True,
Fiona Clayton,fionaclayton@gmail.com,+44(0)141 4960395,52,82,False,Low score
Ellie Kirk,elliekirk@yahoo.com,(0121)4960213,50,96,False,Low score
William Smith,williamsmith@gmail.com,(0131) 4960840,87,75,True,
Jane Brady,janebrady@hotmail.com,+44191 496 0137,56,73,False,Low score
Glen Parsons,glenparsons@hotmail.com,0114 4960832,90,85,True,
Christine Dickinson,christinedickinson@hotmail.com,+4429 2018611,66,92,True,
Julia Flynn,juliaflynn@hotmail.com,+441164960922,85,80,True,
Richard Clark,richardclark@yahoo.com,+44(0)141 4960152,70,97,True,
Francesca White,francescawhite@yahoo.com,+44(0)151 496 0035,93,89,True,
Leslie Morley,lesliemorley@yahoo.com,(0151)4960446,71,81,True,
Stewart Pope,stewartpope@hotmail.com,(0808)1570246,78,98,True,
Dennis Oliver,dennisoliver@yahoo.com,+44(0)115 496 0552,70,86,True,
Joel Thompson,joelthompson@gmail.com,+4428 9018240,84,65,False,Low attendance
Joe Walsh,joewalsh@yahoo.com,(0116) 4960217,80,88,True,
Helen Brown,helenbrown@gmail.com,+44(0)191 4960123,71,70,True,
Jemma Arnold,jemmaarnold@hotmail.com,+44161 496 0597,75,98,True,
Martyn Phillips,martynphillips@hotmail.com,+441214960505,82,89,True,
Victor Wilson,victorwilson@yahoo.com,(0114) 4960764,54,85,False,Low score
Jack Parker,jackparker@yahoo.com,+44121 4960852,98,77,True,
Richard Chamberlain,richardchamberlain@yahoo.com,+44161 4960393,70,90,True,
Elliot Singh,elliotsingh@hotmail.com,+448081570607,93,69,False,Low attendance
Jayne Morris,jaynemorris@hotmail.com,+44(0)1154960223,69,69,False,Low attendance
Samuel Mitchell,samuelmitchell@gmail.com,03069990625,58,93,False,Low score
Ben Lawson,benlawson@gmail.com,01614960559,84,95,True,
Dean White,deanwhite@hotmail.com,+44(0)141 496 0850,83,87,True,
Glenn Williams,glennwilliams@yahoo.com,+441632 960 222,79,65,False,Low attendance
Carolyn Armstrong,carolynarmstrong@gmail.com,+44(0)808 157 0068,68,80,True,
Louise Pritchard,louisepritchard@yahoo.com,+44292018134,90,95,True,
Gregory Jones,gregoryjonesG@yahoo.com,+44808 1570129,61,93,True,
Jacob Slater,jacobslater@gmail.com,+44(0)131 496 0584,71,72,True,
Grace Thomas,gracethomas@yahoo.com,(020) 74960951,58,72,False,Low score
Catherine Harris,catherineharris@gmail.com,(020) 7496 0801,54,86,False,Low score
Aimee Jenkins,aimeejenkins@yahoo.com,(0113) 4960732,59,81,False,Low score
Craig Jones,craigjones@hotmail.com,(01632) 960 488,65,70,True,
Beth Walsh,bethwalsh@yahoo.com,(0131) 496 0134,60,92,True,
Lisa Lewis,lisalewis@yahoo.com,(028) 9018324,90,93,True,
Molly Webb,mollywebb@yahoo.com,+44131 496 0312,87,77,True,
Ruth Webster,ruthwebster@hotmail.com,(0306)9990563,83,94,True,
Adrian Jones,adrianjones@yahoo.com,+44116 496 0670,70,66,False,Low attendance
Luke McCarthy,lukemccarthy@yahoo.com,+44116 4960857,96,68,False,Low attendance
Hazel Perry,hazelperry@gmail.com,+44118 496 0336,53,78,False,Low score
Stewart Hart,stewarthart@yahoo.com,+44(0)808 157 0506,89,73,True,
Anna Peters,annapeters@hotmail.com,(0161) 496 0960,57,88,False,Low score
Jade King,jadeking@yahoo.com,(0116)4960545,53,69,False,Low score and Low attendance
Debra Lloyd,debralloyd@yahoo.com,+44121 496 0125,72,99,True,
Glenn Duncan,glennduncan@gmail.com,(01632) 960609,92,94,True,
Marie Williamson,mariewilliamson@gmail.com,+44306 999 0962,62,88,True,
Clifford Daniels,clifforddaniels@hotmail.com,(029)2018301,79,79,True,
Rachel Simpson,rachelsimpson@hotmail.com,+44191 4960467,79,68,False,Low attendance
Mitchell Stanley,mitchellstanley@yahoo.com,+44(0)9098790876,72,93,True,
Ann Marshall,annmarshall@hotmail.com,+44(0)114 4960617,61,91,True,
Mitchell Greenwood,mitchellgreenwood@gmail.com,+44121 496 0332,60,98,True,
Aaron Spencer,aaronspencer@gmail.com,+44(0)1184960274,75,84,True,
Peter Parkes,peterparkes@yahoo.com,(0909) 8790907,61,83,True,
Tracy Higgins,tracyhiggins@yahoo.com,+44(0)1632 960 829,77,76,True,
Eileen Green,eileengreen@yahoo.com,(0191) 496 0827,90,97,True,
Adrian Wright,adrianwright@hotmail.com,+44(0)117 496 0066,79,79,True,
Hollie Dobson,holliedobson@yahoo.com,+44(0)1414960786,51,92,False,Low score
Marilyn Cross,marilyncross@yahoo.com,0131 4960977,57,75,False,Low score
Dale Sutton,dalesutton@hotmail.com,+44(0)161 496 0044,63,72,True,
Katie Shah,katieshah@hotmail.com,(0117) 496 0958,100,71,True,
Samantha Ali,samanthaali@yahoo.com,+44(0)151 4960898,93,99,True,
Brandon Jones,brandonjones@hotmail.com,+4420 7496 0738,61,98,True,
George Burgess,georgeburgess@yahoo.com,(0115) 4960298,77,80,True,
Ellie Peters,elliepeters@yahoo.com,+44117 496 0991,70,84,True,
Allan Yates,allanyates@yahoo.com,(0116) 4960233,78,65,False,Low attendance
Alison Jones,alisonjones@yahoo.com,0289018740,87,97,True,
Gregory Williams,gregorywilliams@yahoo.com,029 2018 0121,70,76,True,
Jonathan Sheppard,jonathansheppard@hotmail.com,0808 157 0971,93,88,True,
Rachael Powell,rachaelpowell@gmail.com,(0161) 4960040,70,89,True,
Cameron Armstrong,cameronarmstrong@hotmail.com,+44115 4960900,84,96,True,
Garry Austin,garryaustin@hotmail.com,+44(0)28 9018 0711,63,98,True,
Dean Williams,deanwilliams@gmail.com,(0121)4960437,61,96,True,
Pauline Freeman,paulinefreeman@yahoo.com,(0161) 496 0984,53,99,False,Low score
Cheryl Clements,cherylclements@gmail.com,0118 4960444,72,96,True,
Victor Mitchell,victormitchell@yahoo.com,+441632 960 947,100,69,False,Low attendance
Martin Clarke,martinclarke@yahoo.com,(01632)960867,52,91,False,Low score
Andrew Riley,andrewriley@yahoo.com,01214960568,100,88,True,
Lorraine Chadwick,lorrainechadwick@gmail.com,+44(0)1314960892,97,99,True,
Pauline Price,paulineprice@hotmail.com,01414960311,84,95,True,
Kelly Wilson,kellywilson@yahoo.com,(0116)4960686,80,83,True,
Frank Riley,frankriley@gmail.com,(0114) 4960472,79,100,True,
Antony Henderson,antonyhenderson@yahoo.com,01154960418,90,68,False,Low attendance
Dawn Phillips,dawnphillips@hotmail.com,+44115 4960660,84,76,True,
Ashley Mitchell,ashleymitchell@yahoo.com,+44113 4960629,97,100,True,
Jenna Smith,jennasmith@hotmail.com,+44909 879 0071,60,65,False,Low attendance
Melissa Mistry,melissamistry@gmail.com,(0161) 496 0905,94,97,True,
Cameron Williams,cameronwilliams@hotmail.com,+44117 4960046,54,98,False,Low score
Christian Hussain,christianhussain@gmail.com,+44292018247,55,69,False,Low score and Low attendance
Nicole Schofield,nicoleschofield@yahoo.com,+441214960205,71,69,False,Low attendance
Wayne Dawson,waynedawson@hotmail.com,+449098790094,82,72,True,
Bradley Bull,bradleybull@gmail.com,(0113) 496 0159,100,88,True,
Heather Naylor,heathernaylor@yahoo.com,(0114) 496 0797,70,96,True,
Rachael Jenkins,rachaeljenkins@yahoo.com,+44(0)1614960749,71,68,False,Low attendance
Colin Reynolds,colinreynolds@yahoo.com,+44131 4960547,56,69,False,Low score and Low attendance
Sarah Fletcher,sarahfletcher@gmail.com,(0113) 4960872,70,89,True,
Carol Ferguson,carolferguson@gmail.com,+44(0)121 496 0826,60,94,True,
Kyle Williams,kylewilliams@hotmail.com,(0116)4960672,73,83,True,
Clifford Kelly,cliffordkelly@yahoo.com,028 9018 0045,92,92,True,
Charles Brown,charlesbrown@hotmail.com,+44131 496 0546,78,91,True,
John Hilton,johnhilton@hotmail.com,+44118 4960802,60,81,True,
Stephanie Elliott,stephanieelliott@gmail.com,(028) 9018410,58,98,False,Low score
Charlie Berry,charlieberry@hotmail.com,+44(0)191 4960012,59,79,False,Low score
Lorraine Wilson,lorrainewilson@hotmail.com,+4428 9018154,53,76,False,Low score
Mark Clarke,markclarke@yahoo.com,(0141) 4960980,63,86,True,
Kieran McCarthy,kieranmccarthy@hotmail.com,+44(0)20 7496 0648,78,100,True,
Dominic Gill,dominicgill@yahoo.com,+44(0)1134960952,93,95,True,
Stuart Hughes,stuarthughes@yahoo.com,+44161 496 0071,72,99,True,
George Smith,georgesmith@gmail.com,(0161)4960177,68,92,True,
Denise West,denisewest@gmail.com,+44(0)1134960498,98,79,True,
Rosemary Thompson,rosemarythompson@hotmail.com,+44113 496 0530,98,89,True,
Rachael Cox,rachaelcox@gmail.com,+44116 496 0602,98,70,True,
Jack Griffiths,jackgriffiths@gmail.com,+44(0)131 4960283,70,83,True,
Wayne Martin,waynemartin@yahoo.com,+449098790793,77,75,True,
Albert Murphy,albertmurphy@yahoo.com,+44(0)3069990024,92,73,True,
Nathan Leonard,nathanleonard@hotmail.com,+442074960951,98,65,False,Low attendance
Bradley Davey,bradleydavey@gmail.com,+441184960392,66,86,True,
Richard Dyer,richarddyer@hotmail.com,(0191) 4960520,80,93,True,
Stewart Fleming,stewartfleming@gmail.com,+4428 9018 0897,61,77,True,
Bryan Webb,bryanwebb@yahoo.com,+44(0)131 496 0005,91,98,True,
Jason Walker,jasonwalker@hotmail.com,01314960516,50,77,False,Low score
Mitchell Marshall,mitchellmarshall@yahoo.com,0151 496 0134,64,89,True,
Alexander Davey,alexanderdavey@gmail.com,0115 496 0483,96,96,True,
Sally Marsh,sallymarsh@hotmail.com,0161 4960888,81,72,True,
Deborah Hughes,deborahhughes@gmail.com,+44121 496 0833,92,74,True,
Adrian Wilson,adrianwilson@gmail.com,+44121 4960134,90,88,True,
Robin Price,robinprice@gmail.com,+44(0)131 4960035,85,98,True,
Fiona Russell,fionarussell@gmail.com,01314960113,79,92,True,
Sandra Ahmed,sandraahmed@gmail.com,01154960588,81,82,True,
Ann Payne,annpayne@hotmail.com,01414960085,99,97,True,
Natalie Singh,nataliesingh@yahoo.com,0113 496 0301,58,78,False,Low score
Tom Edwards,tomedwards@gmail.com,(0113) 4960526,61,74,True,
Nigel Moss,nigelmoss@hotmail.com,(0113) 4960335,99,77,True,
Barbara Brown,barbarabrown@gmail.com,(0141) 496 0256,81,72,True,
Frances Walsh,franceswalsh@gmail.com,(0114) 4960680,94,99,True,
Andrea Parker,andreaparker@gmail.com,01914960173,71,94,True,
Amy Knight,amyknight@yahoo.com,(0121) 496 0192,53,89,False,Low score
Natasha Hilton,natashahilton@yahoo.com,+44151 496 0716,68,86,True,
Jane Jones,janejonesX@hotmail.com,(020)74960254,65,88,True,
Bryan Marshall,bryanmarshall@gmail.com,01164960466,83,93,True,
Jonathan Cook,jonathancook@hotmail.com,+44(0)118 496 0049,52,87,False,Low score
