name,email,phone,score,attendance,passed,dropped_reason
Teresa Wong,teresawong@yahoo.com,+441174960794,71,97,True,
Joan Robinson,joanrobinson@yahoo.com,+44909 8790167,74,68,False,Low attendance
Joshua Brennan,joshuabrennan@gmail.com,+44114 496 0791,80,78,True,
Aaron Hart,aaronhart@yahoo.com,+4429 2018544,90,90,True,
Owen Field,owenfield@gmail.com,(01632) 960248,89,82,True,
Brett Carr,brettcarr@hotmail.com,+4428 9018 0081,68,72,True,
Lawrence Forster,lawrenceforster@gmail.com,0115 496 0274,53,95,False,Low score
Carl White,carlwhite@hotmail.com,(0115) 4960873,62,89,True,
Alexander Wright,alexanderwright@gmail.com,+44141 496 0740,62,80,True,
Brenda Harris,brendaharris@gmail.com,(01632) 960147,59,81,False,Low score
Hayley Harrison,hayleyharrisonm@gmail.com,(020) 74960181,85,81,True,
Donna Byrne,donnabyrne@hotmail.com,+44151 496 0119,77,80,True,
Arthur Price,arthurprice@yahoo.com,+44(0)121 4960662,73,98,True,
Wayne Williams,waynewilliams@gmail.com,0909 8790696,91,89,True,
William Jones,williamjones@gmail.com,0115 496 0478,79,88,True,
Abdul Green,abdulgreen@gmail.com,0121 4960696,79,81,True,
Hollie Browne,holliebrowne@hotmail.com,+44113 4960335,88,78,True,
Katherine Short,katherineshort@hotmail.com,0289018981,69,65,False,Low attendance
Stuart Bryant,stuartbryant@gmail.com,+44(0)1632960159,89,74,True,
Gavin Phillips,gavinphillips@hotmail.com,+44151 496 0896,100,70,True,
Nicholas Wilson,nicholaswilson@hotmail.com,(0117)4960096,67,94,True,
Joyce Woodward,joycewoodward@yahoo.com,(0131)4960279,60,96,True,
Steven Chapman,stevenchapman@hotmail.com,02074960665,100,97,True,
Amy Richards,amyrichards@gmail.com,+44(0)909 8790014,55,88,False,Low score
Frank Sykes,franksykes@hotmail.com,+4428 9018753,89,88,True,
Heather Wright,heatherwright@gmail.com,+44(0)20 7496 0979,73,99,True,
Terry Peters,terrypeters@yahoo.com,0306 999 0373,65,96,True,
Kerry Williamson,kerrywilliamson@yahoo.com,0113 4960411,79,72,True,
Sam Shaw,samshaw@yahoo.com,(029) 2018254,86,65,False,Low attendance
Barry Jones,barryjones@gmail.com,+44121 4960977,82,68,False,Low attendance
Julian Atkinson,julianatkinson@yahoo.com,0131 496 0358,98,93,True,
Rita Smith,ritasmith@hotmail.com,(0115) 496 0131,59,89,False,Low score
Karen Moore,karenmoore@gmail.com,(0808) 157 0830,59,78,False,Low score
Terence George,terencegeorge@yahoo.com,+44(0)161 4960679,98,98,True,
Leah Carter,leahcarter@gmail.com,+4420 7496 0926,59,94,False,Low score
Denis Rowley,denisrowley@hotmail.com,+44(0)117 4960026,68,97,True,
Kirsty O'Connor,kirstyo'connor@hotmail.com,08081570388,58,76,False,Low score
Geraldine Kay,geraldinekay@hotmail.com,(0909)8790574,53,93,False,Low score
Maureen Edwards,maureenedwards@hotmail.com,+44(0)151 4960239,100,92,True,
Joyce King,joyceking@hotmail.com,+449098790196,89,65,False,Low attendance
Matthew Lloyd,matthewlloyd@hotmail.com,01154960931,51,68,False,Low score and Low attendance
Joe Sharp,joesharp@hotmail.com,(0116) 496 0588,73,68,False,Low attendance
Gerald McCarthy,geraldmccarthy@yahoo.com,+44(0)161 496 0051,97,93,True,
Debra Coleman,debracoleman@gmail.com,02074960893,66,71,True,
Aaron Holt,aaronholt@yahoo.com,+44808 1570409,88,93,True,
Ian Wright,ianwright@gmail.com,+44(0)1514960847,50,72,False,Low score
Victor Ellis,victorellis@gmail.com,+44114 4960599,53,91,False,Low score
Victoria Patel,victoriapatel@gmail.com,+44(0)121 496 0487,99,71,True,
Gillian Thompson,gillianthompson@gmail.com,(0151) 4960011,69,81,True,
Rosie Khan,rosiekhan@yahoo.com,0116 4960335,84,98,True,
Jamie Hall,jamiehall@gmail.com,(0118) 4960939,67,70,True,
Terence Martin,terencemartin@gmail.com,(0116)4960620,55,65,False,Low score and Low attendance
William Hart,williamhart@hotmail.com,0808 157 0722,73,90,True,
Steven Holt,stevenholt@yahoo.com,+44(0)1214960096,92,93,True,
Ann Shepherd,annshepherd@yahoo.com,+44117 4960134,51,68,False,Low score and Low attendance
Rosie Harris,rosieharris@yahoo.com,029 2018 0631,78,87,True,
Georgia Phillips,georgiaphillips@gmail.com,+441514960594,100,76,True,
Nicola Parkes,nicolaparkes@yahoo.com,+44191 496 0361,87,76,True,
Leslie Russell,leslierussell@yahoo.com,(0117)4960592,80,76,True,
Gavin Price,gavinprice@gmail.com,+441914960680,57,69,False,Low score and Low attendance
Holly Graham,hollygraham@yahoo.com,01214960486,89,90,True,
Melanie Griffiths,melaniegriffiths@hotmail.com,01144960674,72,82,True,
Mohammad Brown,mohammadbrown@gmail.com,0114 496 0118,88,73,True,
Carly Khan,carlykhan@hotmail.com,+44(0)1414960251,63,67,False,Low attendance
Angela Harding,angelaharding@hotmail.com,(028) 9018123,76,68,False,Low attendance
Elizabeth McLean,elizabethmclean@hotmail.com,(0141) 496 0809,68,94,True,
Russell Khan,russellkhan@gmail.com,0115 4960965,60,97,True,
Tom Parker,tomparker@hotmail.com,+44118 496 0970,58,85,False,Low score
Fiona Hunter,fionahunter@yahoo.com,+44(0)909 879 0267,90,91,True,
Ross Hanson,rosshanson@yahoo.com,01614960096,84,86,True,
Tony Sharpe,tonysharpe@hotmail.com,+44(0)115 4960739,66,94,True,
Arthur Hutchinson,arthurhutchinson@gmail.com,(0113) 4960352,52,81,False,Low score
Gordon Morrison,gordonmorrison@yahoo.com,(028)9018825,61,84,True,
Susan Richards,susanrichards@yahoo.com,0115 4960250,81,67,False,Low attendance
Albert Andrews,albertandrews@gmail.com,+441632960261,72,100,True,
Bethan Thomas,bethanthomas@gmail.com,01614960662,67,70,True,
Tony Kirby,tonykirby@gmail.com,(0115)4960453,63,87,True,
Vanessa Davis,vanessadavis@yahoo.com,(0141)4960518,78,86,True,
Toby Howe,tobyhowe@yahoo.com,+448081570822,92,99,True,
Neil Middleton,neilmiddleton@hotmail.com,(0161) 496 0130,84,65,False,Low attendance
Albert Anderson,albertanderson@hotmail.com,+44(0)1134960169,98,95,True,
Dean Williams,deanwilliams@yahoo.com,0115 496 0426,75,66,False,Low attendance
Bernard Brown,bernardbrown@gmail.com,(0808)1570790,85,79,True,
Lawrence Smith,lawrencesmith@yahoo.com,01134960123,76,85,True,
Bryan Ward,bryanward@hotmail.com,+441154960872,74,98,True,
Sandra Dodd,sandradodd@hotmail.com,+44(0)1632 960 625,79,92,True,
Margaret Wood,margaretwood@hotmail.com,(0117) 496 0669,94,65,False,Low attendance
Alison Matthews,alisonmatthews@gmail.com,+44(0)808 157 0135,51,80,False,Low score
Lesley Byrne,lesleybyrne@hotmail.com,(0141) 4960626,93,93,True,
Sian Powell,sianpowell@hotmail.com,0141 4960632,98,73,True,
Robert Fisher,robertfisher@yahoo.com,+44(0)28 9018 0754,61,82,True,
Harriet Daniels,harrietdaniels@gmail.com,(0121) 496 0414,76,79,True,
Francesca Martin,francescamartin@yahoo.com,(0161)4960440,71,88,True,
Patrick Jones,patrickjones@yahoo.com,0808 157 0936,99,66,False,Low attendance
Mitchell James,mitchelljames@yahoo.com,(0151) 496 0575,95,82,True,
Paul Fuller,paulfuller@hotmail.com,(0191)4960979,69,80,True,
Linda Mason,lindamason@yahoo.com,0121 496 0423,55,74,False,Low score
Jordan Cox,jordancox@hotmail.com,(0131)4960171,67,65,False,Low attendance
Samuel Pugh,samuelpugh@gmail.com,+44115 496 0085,61,90,True,
Graeme Thomas,graemethomas@hotmail.com,+44(0)115 496 0979,54,80,False,Low score
Lauren Watts,laurenwatts@yahoo.com,+44191 4960104,90,89,True,
Wayne Berry,wayneberry@hotmail.com,+44131 496 0857,86,95,True,
Hilary Jones,hilaryjones@yahoo.com,08081570478,65,79,True,
George Thomas,georgethomas@gmail.com,+442074960842,83,86,True,
Ben Potts,benpotts@hotmail.com,01154960512,88,66,False,Low attendance
Jake Owens,jakeowens@gmail.com,(029) 2018 0547,76,97,True,
Francesca Wright,francescawright@gmail.com,0116 496 0781,93,79,True,
Toby Skinner,tobyskinner@gmail.com,+44(0)289018669,54,92,False,Low score
Lee Thornton,leethornton@gmail.com,+44(0)909 8790917,96,75,True,
Sally Bowen,sallybowen@gmail.com,(0116) 4960888,64,85,True,
Hilary Berry,hilaryberry@hotmail.com,(0191)4960699,70,94,True,
Frank Hope,frankhope@yahoo.com,(0306)9990156,55,77,False,Low score
Maureen Hughes,maureenhughes@yahoo.com,+44(0)1214960438,63,92,True,
Glenn Lane,glennlane@yahoo.com,+4428 9018464,73,98,True,
Marc Alexander,marcalexander@gmail.com,(0151) 4960459,98,84,True,
Dennis Baker,dennisbaker@hotmail.com,+44118 4960267,93,83,True,
Howard Watkins,howardwatkins@yahoo.com,0306 9990342,64,78,True,
Douglas Cook,douglascook@hotmail.com,(029) 2018217,56,75,False,Low score
Thomas Page,thomaspage@yahoo.com,+44118 4960674,69,97,True,
Graeme Walker,graemewalker@gmail.com,(0113)4960242,54,88,False,Low score
Clare Hill,clarehill@yahoo.com,+44(0)1154960007,79,73,True,
Jordan Barker,jordanbarker@hotmail.com,+44(0)306 9990307,85,93,True,
Charlotte Butler,charlottebutler@gmail.com,+441134960757,85,99,True,
Marcus Pritchard,marcuspritchard@gmail.com,+44(0)1164960836,78,86,True,
Abdul Little,abdullittle@gmail.com,+441154960779,89,80,True,
Jamie Hyde,jamiehyde@gmail.com,0118 496 0295,83,71,True,
Bruce Hall,brucehall@yahoo.com,(029) 2018 0446,75,85,True,
Lynda Chandler,lyndachandler@gmail.com,+44306 999 0806,94,89,True,
Rebecca Gardner,rebeccagardner@hotmail.com,+44131 496 0618,84,76,True,
Richard Hall,richardhall@hotmail.com,+44306 9990232,72,68,False,Low attendance
Georgina Smith,georginasmith@hotmail.com,+441632 960072,85,74,True,
Hugh Harris,hughharris@hotmail.com,+44118 496 0479,89,99,True,
Lewis Davies,lewisdavies@gmail.com,+44(0)151 4960812,83,68,False,Low attendance
Frederick Robson,frederickrobson@hotmail.com,(0151) 4960731,59,77,False,Low score
Victor Hancock,victorhancock@yahoo.com,0117 4960129,84,76,True,
Ryan Morris,ryanmorris@hotmail.com,+44131 4960629,55,65,False,Low score and Low attendance
Lynne Barton,lynnebarton@yahoo.com,+44(0)117 4960675,60,93,True,
