name,email,phone,score,attendance,passed,dropped_reason
Leigh Roberts,leighroberts@gmail.com,0131 496 0198,77,80,True,
Charles Chapman,charleschapman@yahoo.com,+44121 4960797,87,89,True,
Denis Hall,denishall@yahoo.com,+44(0)1414960198,88,71,True,
Dominic Morris,dominicmorris@gmail.com,+4420 7496 0216,60,87,True,
Ross Brown,rossbrown@yahoo.com,0808 157 0890,82,68,False,Low attendance
Christine Taylor,christinetaylor@hotmail.com,0151 496 0896,78,74,True,
Hugh Bennett,hughbennett@hotmail.com,0121 4960682,80,67,False,Low attendance
Barry Curtis,barrycurtis@gmail.com,020 74960780,85,83,True,
Jill Higgins,jillhiggins@gmail.com,+44808 1570037,78,83,True,
Clifford Jones,cliffordjones@gmail.com,+44(0)1632 960 142,82,87,True,
Kathryn Wright,kathrynwright@hotmail.com,+44(0)808 157 0008,95,71,True,
Hilary Baker,hilarybaker@gmail.com,+44(0)20 74960905,83,75,True,
Leanne Brown,leannebrown@hotmail.com,+44(0)1154960460,75,93,True,
Lawrence Atkinson,lawrenceatkinson@yahoo.com,+44113 4960073,62,100,True,
Nicole Byrne,nicolebyrne@gmail.com,+44(0)808 1570806,94,72,True,
Philip Wood,philipwood@yahoo.com,+441174960616,84,84,True,
Norman Thompson,normanthompson@hotmail.com,(0113)4960798,97,95,True,
Christine Hall,christinehall@gmail.com,(0115) 4960433,77,87,True,
Charles Barlow,charlesbarlow@yahoo.com,0113 496 0421,77,94,True,
Gemma Barker,gemmabarker@hotmail.com,(029)2018868,97,80,True,
Tracey Tucker,traceytucker@yahoo.com,(0113)4960793,58,88,False,Low score
Harry Bowen,harrybowen@gmail.com,+44(0)292018815,58,84,False,Low score
Marcus Davison,marcusdavison@hotmail.com,(0117) 496 0925,100,74,True,
Zoe Baldwin,zoebaldwin@yahoo.com,+44(0)289018318,100,83,True,
Gavin Russell,gavinrussell@yahoo.com,(01632) 960840,82,65,False,Low attendance
Jessica Thompson,jessicathompsonF@gmail.com,(0117) 4960559,93,83,True,
Maria Peacock,mariapeacock@yahoo.com,+442074960052,91,81,True,
Anthony Davies,anthonydavies@yahoo.com,+44(0)161 496 0960,89,91,True,
Rhys Moran,rhysmoran@hotmail.com,0115 496 0449,60,95,True,
Kerry Walters,kerrywalters@hotmail.com,+44(0)113 496 0734,94,85,True,
Billy Freeman,billyfreeman@hotmail.com,+44(0)117 4960755,85,84,True,
Clifford Gibbs,cliffordgibbs@gmail.com,+44121 496 0061,63,83,True,
Teresa Webster,teresawebster@hotmail.com,0121 4960921,63,83,True,
Rebecca Blake,rebeccablake@yahoo.com,(0117) 4960091,81,96,True,
Deborah Williams,deborahwilliams@gmail.com,0115 496 0619,71,100,True,
Mathew Webb,mathewwebb@gmail.com,+44808 1570318,61,84,True,
Donna Jackson,donnajackson@yahoo.com,+44131 496 0041,94,96,True,
Kate Khan,katekhan@yahoo.com,0117 4960355,79,68,False,Low attendance
Marc Richardson,marcrichardson@yahoo.com,+44(0)306 999 0889,68,87,True,
Jayne Thornton,jaynethornton@gmail.com,+44141 496 0003,68,94,True,
Valerie Webb,valeriewebb@yahoo.com,+44(0)1184960296,63,75,True,
Zoe Douglas,zoedouglas@gmail.com,+443069990995,87,79,True,
Pamela Brown,pamelabrown@yahoo.com,020 7946 0092,54,82,False,Low score
Gerald Edwards,geraldedwards@yahoo.com,+44(0)191 4960956,81,96,True,
Andrew Payne,andrewpayne@gmail.com,+441914960870,98,71,True,
Beth Taylor,bethtaylor@gmail.com,+44(0)141 4960089,95,85,True,
Anthony Roberts,anthonyroberts@hotmail.com,+44114 496 0323,67,88,True,
Emily Wilson,emilywilson@hotmail.com,028 9018317,86,94,True,
Maureen White,maureenwhite@yahoo.com,01514960331,83,74,True,
Cameron Clarke,cameronclarke@hotmail.com,+441164960906,82,95,True,
Roy Gibson,roygibson@gmail.com,+44(0)306 9990671,85,100,True,
Deborah Wilson,deborahwilson@gmail.com,+44116 4960754,61,88,True,
Mark Day,markday@gmail.com,+44(0)117 4960158,56,99,False,Low score
Sam Thomas,samthomas@gmail.com,(0141) 4960245,54,88,False,Low score
Terence Scott,terencescott7@yahoo.com,+44306 999 0185,90,78,True,
Lucy Martin,lucymartin@hotmail.com,(0151)4960431,71,73,True,
Anne Hughes,annehughes@yahoo.com,+44118 4960499,98,65,False,Low attendance
Ronald Morgan,ronaldmorgan@hotmail.com,01134960315,96,93,True,
Kelly McKenzie,kellymckenzie@yahoo.com,+44306 9990678,87,75,True,
Kathleen White,kathleenwhite@hotmail.com,+44808 1570575,84,65,False,Low attendance
Leonard Powell,leonardpowell@gmail.com,+44(0)118 496 0111,73,75,True,
Max Duncan,maxduncan@gmail.com,+441914960813,54,74,False,Low score
Samantha Smith,samanthasmith@yahoo.com,0141 496 0362,70,66,False,Low attendance
Jodie Connor,jodieconnor@yahoo.com,+44(0)29 2018925,78,78,True,
Tracy Holt,tracyholt@gmail.com,(0141) 4960637,100,72,True,
Scott Davey,scottdavey@hotmail.com,(0191) 4960387,97,93,True,
Nicholas Jones,nicholasjones@gmail.com,+44(0)151 496 0254,70,70,True,
Keith Brown,keithbrown@gmail.com,+44(0)191 496 0919,54,88,False,Low score
Megan Dickinson,megandickinson@yahoo.com,+441614960765,87,70,True,
Albert Owen,albertowen@gmail.com,(028)9018204,97,70,True,
Wendy Morton,wendymorton@hotmail.com,+441314960463,73,85,True,
Rita Barber,ritabarber@yahoo.com,+441214960094,77,69,False,Low attendance
Pauline Parkinson,paulineparkinson@hotmail.com,+44(0)1614960257,73,65,False,Low attendance
Patrick Jones,patrickjones@gmail.com,+44289018500,65,75,True,
Hilary Hussain,hilaryhussain@hotmail.com,(0117) 4960401,92,85,True,
Colin Hughes,colinhughesh@hotmail.com,+44(0)131 4960761,76,68,False,Low attendance
Josephine Smith,josephinesmith@yahoo.com,+441184960006,70,98,True,
Reece Smith,reecesmith@gmail.com,+44113 4960011,61,97,True,
Adrian Smith,adriansmith@gmail.com,+4429 2018784,69,66,False,Low attendance
Tom Davies,tomdavies1@hotmail.com,0306 999 0240,94,86,True,
Guy Howells,guyhowells@yahoo.com,+44(0)161 496 0799,59,95,False,Low score
Julian Kerr,juliankerr@gmail.com,0306 999 0876,55,65,False,Low score and Low attendance
Reece Robson,reecerobson@yahoo.com,+44(0)1154960692,84,72,True,
Jamie Davison,jamiedavison@gmail.com,+44(0)115 4960269,59,97,False,Low score
Toby Jones,tobyjones@yahoo.com,+443069990610,89,71,True,
Shane Ryan,shaneryan@hotmail.com,+44(0)1134960142,95,88,True,
Derek Williams,derekwilliams@hotmail.com,(0909) 8790490,71,92,True,
Teresa Gibbs,teresagibbs@hotmail.com,+44(0)191 496 0117,88,66,False,Low attendance
Hannah Burton,hannahburton@gmail.com,029 2018841,74,68,False,Low attendance
Phillip Mellor,phillipmellor@hotmail.com,0909 8790790,51,72,False,Low score
Shannon Roberts,shannonroberts@hotmail.com,+44113 4960299,59,78,False,Low score
Julia Bell,juliabell@hotmail.com,+44141 4960625,60,83,True,
Rachel Johnston,racheljohnston@hotmail.com,+443069990004,84,67,False,Low attendance
Callum Jones,callumjonesK@hotmail.com,(028)9018115,65,81,True,
Barry Fleming,barryfleming@hotmail.com,(0808) 157 0224,88,65,False,Low attendance
Carly Murphy,carlymurphy@hotmail.com,0909 879 0554,90,75,True,
Callum Reid,callumreid@yahoo.com,(0115)4960795,92,75,True,
Joanna Roberts,joannaroberts@gmail.com,+44(0)191 4960336,94,86,True,
Katie Clarke,katieclarke@hotmail.com,08081570586,88,76,True,
Josh Evans,joshevans@yahoo.com,+44(0)151 4960952,55,87,False,Low score
Reece Shaw,reeceshaw@hotmail.com,(029) 2018 0011,90,67,False,Low attendance
Marian Fox,marianfox@hotmail.com,+44(0)115 4960636,92,97,True,
Jordan Clarke,jordanclarke@hotmail.com,01414960803,63,97,True,
Sheila Vincent,sheilavincent@yahoo.com,(0121) 496 0810,98,96,True,
Iain Holmes,iainholmes@hotmail.com,+44191 4960058,95,65,False,Low attendance
Marie Thompson,mariethompson@gmail.com,01514960812,83,93,True,
