name,email,phone,score,attendance,passed,dropped_reason
Teresa Wong,teresawong@yahoo.com,+441174960794,86,93,True,
Joshua Brennan,joshuabrennan@gmail.com,+44114 496 0791,89,98,True,
Aaron Hart,aaronhart@yahoo.com,+4429 2018544,97,74,True,
Owen Field,owenfield@gmail.com,(01632) 960248,93,100,True,
Brett Carr,brettcarr@hotmail.com,+4428 9018 0081,50,84,False,Low score
Carl White,carlwhite@hotmail.com,(0115) 4960873,54,79,False,Low score
Hayley Harrison,hayleyharrisonm@gmail.com,(020) 74960181,51,90,False,Low score
Arthur Price,arthurprice@yahoo.com,+44(0)121 4960662,67,99,True,
William Jones,williamjones@gmail.com,0115 496 0478,96,68,False,Low attendance
Stuart Bryant,stuartbryant@gmail.com,+44(0)1632960159,73,97,True,
Nicholas Wilson,nicholaswilson@hotmail.com,(0117)4960096,70,96,True,
Joyce Woodward,joycewoodward@yahoo.com,(0131)4960279,100,89,True,
Frank Sykes,franksykes@hotmail.com,+4428 9018753,68,86,True,
Heather Wright,heatherwright@gmail.com,+44(0)20 7496 0979,77,95,True,
Terry Peters,terrypeters@yahoo.com,0306 999 0373,56,65,False,Low score and Low attendance
Kerry Williamson,kerrywilliamson@yahoo.com,0113 4960411,90,96,True,
Julian Atkinson,julianatkinson@yahoo.com,0131 496 0358,68,85,True,
Denis Rowley,denisrowley@hotmail.com,+44(0)117 4960026,83,80,True,
Maureen Edwards,maureenedwards@hotmail.com,+44(0)151 4960239,69,79,True,
Gerald McCarthy,geraldmccarthy@yahoo.com,+44(0)161 496 0051,78,74,True,
Debra Coleman,debracoleman@gmail.com,02074960893,52,74,False,Low score
Aaron Holt,aaronholt@yahoo.com,+44808 1570409,57,67,False,Low score and Low attendance
Gillian Thompson,gillianthompson@gmail.com,(0151) 4960011,90,93,True,
Rosie Khan,rosiekhan@yahoo.com,0116 4960335,99,95,True,
Jamie Hall,jamiehall@gmail.com,(0118) 4960939,87,77,True,
William Hart,williamhart@hotmail.com,0808 157 0722,58,75,False,Low score
Steven Holt,stevenholt@yahoo.com,+44(0)1214960096,80,95,True,
Rosie Harris,rosieharris@yahoo.com,029 2018 0631,96,68,False,Low attendance
Georgia Phillips,georgiaphillips@gmail.com,+441514960594,63,73,True,
Leslie Russell,leslierussell@yahoo.com,(0117)4960592,63,89,True,
