name,email,phone,score,attendance,passed,dropped_reason
Marilyn Stanley,marilynstanley@yahoo.com,(0118) 4960414,87,76,True,
Harry Mason,harrymason@yahoo.com,+448081570097,94,76,True,
Kirsty Allen,kirstyallen@hotmail.com,0909 879 0415,100,94,True,
Francesca Farmer,francescafarmer@hotmail.com,+44(0)1632960004,67,66,False,Low attendance
Marian Smith,mariansmith@yahoo.com,+44(0)1214960647,80,87,True,
Ricky Holland,rickyholland@gmail.com,+44141 496 0872,95,70,True,
Kate Morgan,katemorgan@yahoo.com,0116 496 0958,55,79,False,Low score
Adrian Kelly,adriankelly@gmail.com,+44131 4960297,98,100,True,
Christian Walker,christianwalkerO@gmail.com,020 74960989,88,93,True,
Gerald Blackburn,geraldblackburn@gmail.com,0909 8790557,73,74,True,
Sian Kirby,siankirby@yahoo.com,0113 4960099,68,66,False,Low attendance
Gemma Hamilton,gemmahamilton@hotmail.com,+44(0)29 2018 0367,96,88,True,
Bradley Edwards,bradleyedwards@gmail.com,+44113 496 0282,76,73,True,
Andrew Holmes,andrewholmes@yahoo.com,+44(0)151 496 0702,59,74,False,Low score
Kerry Rogers,kerryrogers@gmail.com,+44(0)808 157 0385,74,93,True,
Benjamin Saunders,benjaminsaunders@yahoo.com,+441144960036,50,81,False,Low score
Glen Joyce,glenjoyce@yahoo.com,+44(0)909 8790691,77,66,False,Low attendance
Fiona Cunningham,fionacunningham@hotmail.com,+441164960259,69,78,True,
Leigh Phillips,leighphillips@hotmail.com,+44151 4960501,81,100,True,
Andrew Blake,andrewblake@hotmail.com,+441632960861,76,82,True,
Leah Williamson,leahwilliamson@yahoo.com,+44(0)29 2018 0671,57,98,False,Low score
Emily Myers,emilymyers@gmail.com,0808 157 0508,52,73,False,Low score
Vincent Slater,vincentslater@yahoo.com,+44115 496 0607,50,94,False,Low score
Thomas Lawson,thomaslawson@gmail.com,+44808 1570842,62,67,False,Low attendance
Ian Stephens,ianstephens@hotmail.com,(0114)4960059,73,72,True,
Alison Reeves,alisonreeves@gmail.com,+44(0)1632960197,94,85,True,
Hilary Evans,hilaryevans@gmail.com,(01632) 960 209,78,82,True,
Gerard Ryan,gerardryan@gmail.com,+44(0)808 1570456,62,69,False,Low attendance
Emily Potter,emilypotter@gmail.com,+44141 496 0244,83,75,True,
Shirley Smith,shirleysmith@gmail.com,01632 960 331,76,95,True,
Charlene Manning,charlenemanning@gmail.com,(0115) 4960569,76,74,True,
Shaun Patel,shaunpatel@hotmail.com,(0113)4960946,96,75,True,
William Wilson,williamwilson@hotmail.com,+44121 496 0623,97,66,False,Low attendance
Natasha Rogers,natasharogers@gmail.com,(01632) 960 661,92,78,True,
Sarah Howard,sarahhoward@gmail.com,0161 4960137,89,91,True,
Pamela Thomas,pamelathomas@hotmail.com,(0808) 1570473,51,66,False,Low score and Low attendance
Eric White,ericwhite@gmail.com,0909 8790686,76,73,True,
Eileen Smith,eileensmith@hotmail.com,+44(0)191 4960568,65,84,True,
Peter Holden,peterholden@yahoo.com,(0116) 4960546,69,85,True,
Suzanne Evans,suzanneevans@yahoo.com,+44115 496 0711,57,88,False,Low score
Cameron Holmes,cameronholmes@yahoo.com,(028)9018753,73,95,True,
Gareth Stewart,garethstewart@hotmail.com,(0116) 496 0636,67,67,False,Low attendance
Craig Thomson,craigthomson@gmail.com,01414960467,86,83,True,
Sara Butler,sarabutler@yahoo.com,+441414960264,100,90,True,
Anthony Jones,anthonyjones@yahoo.com,+44(0)115 4960301,97,68,False,Low attendance
Paul Rowe,paulrowe@hotmail.com,(0118) 496 0617,74,99,True,
Emily Porter,emilyporter@gmail.com,+44(0)909 8790725,60,66,False,Low attendance
Jasmine Roberts,jasmineroberts@yahoo.com,+44(0)1214960246,87,69,False,Low attendance
Amber Stone,amberstone@hotmail.com,+44141 496 0404,68,67,False,Low attendance
Gregory Smith,gregorysmith@hotmail.com,028 9018230,59,72,False,Low score
Joan Foster,joanfoster@hotmail.com,+44(0)306 9990162,80,71,True,
Anne Rogers,annerogers@gmail.com,0131 4960229,56,79,False,Low score
Simon Rogers,simonrogers@hotmail.com,0117 496 0294,97,99,True,
Scott Taylor,scotttaylor@gmail.com,(0306)9990616,88,100,True,
John Jones,johnjones@yahoo.com,01414960627,53,95,False,Low score
Teresa Jones,teresajones@gmail.com,(0141)4960032,77,91,True,
Oliver Murray,olivermurray@gmail.com,(0808)1570245,92,82,True,
Clive Ali,cliveali@hotmail.com,(0306)9990958,84,75,True,
Joanna Wood,joannawood@gmail.com,(020) 74960251,53,78,False,Low score
Nicholas Foster,nicholasfoster@yahoo.com,+441314960739,99,84,True,
Gareth Powell,garethpowellh@gmail.com,+44(0)118 496 0201,64,92,True,
George Warren,georgewarren@hotmail.com,+441632 960213,85,90,True,
Gerald Norris,geraldnorris@hotmail.com,(029) 2018943,78,87,True,
Robin Hancock,robinhancock@gmail.com,(0113) 4960539,80,85,True,
Joanne West,joannewest@gmail.com,+4428 9018022,97,72,True,
Sally Buckley,sallybuckley@hotmail.com,+44(0)191 4960243,70,74,True,
Amy Watkins,amywatkins@yahoo.com,+44289018411,54,85,False,Low score
Albert Jarvis,albertjarvis@hotmail.com,01632960824,72,86,True,
Joe Green,joegreen@yahoo.com,+44118 496 0905,65,75,True,
Margaret Brown,margaretbrown@hotmail.com,+441214960060,64,74,True,
Ryan Byrne,ryanbyrne@yahoo.com,0306 999 0153,93,95,True,
Ian Bishop,ianbishop@yahoo.com,+44118 4960840,70,89,True,
Marc Dickinson,marcdickinson@hotmail.com,+449098790715,79,75,True,
Ryan Patel,ryanpatel@gmail.com,+44(0)114 496 0968,86,92,True,
Thomas Hill,thomashill@yahoo.com,+44(0)1632 960 049,88,71,True,
Patricia Hanson,patriciahanson@yahoo.com,0121 496 0908,80,71,True,
Toby Evans,tobyevans@hotmail.com,01914960982,51,76,False,Low score
Beth Rowe,bethrowe@gmail.com,(028) 9018 0454,66,83,True,
Diane Vaughan,dianevaughan@hotmail.com,(0114)4960887,71,88,True,
Frank Carpenter,frankcarpenter@hotmail.com,+441514960322,79,90,True,
Chloe Clark,chloeclark@yahoo.com,+443069990426,60,68,False,Low attendance
Sandra Bell,sandrabell@gmail.com,+44(0)114 4960290,100,74,True,
Jeremy Cole,jeremycole@yahoo.com,+443069990696,71,81,True,
Joan Robinson,joanrobinson@gmail.com,0117 4960852,81,84,True,
Ashleigh Davidson,ashleighdavidson@gmail.com,(0116) 496 0742,61,82,True,
Molly Riley,mollyriley@hotmail.com,(0131) 4960601,92,89,True,
Alex King,alexking@hotmail.com,0141 496 0456,75,97,True,
Kenneth Field,kennethfield@gmail.com,(0114) 496 0768,63,77,True,
Holly Grant,hollygrant@gmail.com,0113 496 0126,76,74,True,
Teresa Lowe,teresalowe@yahoo.com,(0117)4960020,58,96,False,Low score
Wayne Bruce,waynebruce@hotmail.com,(0114) 4960206,53,65,False,Low score and Low attendance
Rebecca Smith,rebeccasmith@hotmail.com,+44(0)1154960685,80,99,True,
Hazel Bartlett,hazelbartlett@hotmail.com,(0131)4960090,96,89,True,
Nicole Little,nicolelittle@hotmail.com,+44(0)292018698,60,87,True,
Jill Edwards,jilledwards@yahoo.com,+44(0)1514960262,57,81,False,Low score
Gordon Morrison,gordonmorrisona@hotmail.com,(0117) 4960533,53,96,False,Low score
Darren Davies,darrendavies@yahoo.com,(0191) 496 0063,81,95,True,
Trevor Begum,trevorbegum@hotmail.com,01184960722,71,76,True,
Deborah Clark,deborahclark@hotmail.com,(0115) 496 0727,94,65,False,Low attendance
Diane Wallace,dianewallace@yahoo.com,01174960054,79,89,True,
Sean Taylor,seantaylor@yahoo.com,+44(0)121 4960413,65,94,True,
Emma Stone,emmastone@yahoo.com,+44117 496 0307,65,80,True,
Jade Wilkinson,jadewilkinson@hotmail.com,+4428 9018 0198,96,83,True,
Naomi Moore,naomimoore@gmail.com,+4429 2018463,70,79,True,
Marc Scott,marcscott@hotmail.com,(0191) 4960978,83,100,True,
Dorothy Thomas,dorothythomas@yahoo.com,(0117)4960814,94,94,True,
Arthur Brooks,arthurbrooks@gmail.com,01184960084,58,68,False,Low score and Low attendance
Glen Allen,glenallen@hotmail.com,+44909 8790569,71,87,True,
Carol Connolly,carolconnolly@yahoo.com,+44(0)9098790002,62,66,False,Low attendance
Leah Woods,leahwoods@hotmail.com,(0114) 496 0472,76,78,True,
Elaine Hudson,elainehudson@yahoo.com,+441632 960 269,100,80,True,
Richard Graham,richardgraham@hotmail.com,+441632960199,88,74,True,
Louis Kelly,louiskelly@yahoo.com,+44(0)8081570483,71,71,True,
Louise Morgan,louisemorgan@yahoo.com,+44(0)1164960066,62,85,True,
Beverley Smith,beverleysmith@yahoo.com,(0114) 4960354,91,94,True,
Paige Jones,paigejones@gmail.com,01632 960 807,85,67,False,Low attendance
Simon Charlton,simoncharlton@yahoo.com,+441154960903,61,98,True,
Julie Ahmed,julieahmed@yahoo.com,+449098790076,67,81,True,
Samantha Powell,samanthapowell@gmail.com,+441134960649,86,71,True,
Nathan Lloyd,nathanlloyd@yahoo.com,01164960219,62,86,True,
Wendy Bird,wendybird@gmail.com,+44191 4960236,52,78,False,Low score
Samuel Tucker,samueltucker@gmail.com,(0114) 496 0570,82,68,False,Low attendance
Bethany Gill,bethanygill@hotmail.com,01314960473,57,100,False,Low score
Sian Reeves,sianreeves@gmail.com,+44(0)28 9018787,76,74,True,
Pamela Hunt,pamelahunt@yahoo.com,01174960885,100,89,True,
Janice Lewis,janicelewis@yahoo.com,+44151 4960655,93,68,False,Low attendance
Roger Collier,rogercollier@yahoo.com,+441164960266,66,70,True,
Tony Thompson,tonythompson@hotmail.com,+44(0)20 7496 0758,73,86,True,
Maureen Walker,maureenwalker@hotmail.com,+44909 879 0140,54,97,False,Low score
Barry Goodwin,barrygoodwin@yahoo.com,(0191) 496 0345,58,79,False,Low score
Bradley Begum,bradleybegum@hotmail.com,+44306 9990233,58,86,False,Low score
