name,email,phone,score,attendance,passed,dropped_reason
Conor Goddard,conorgoddard@gmail.com,0151 496 0067,87,83,True,
Joan Jenkins,joanjenkins@yahoo.com,0115 496 0699,61,82,True,
Tracy Young,tracyyoung@hotmail.com,(0121)4960644,85,70,True,
Dominic Ali,dominicali@yahoo.com,(0909) 879 0555,76,99,True,
Clifford Webb,cliffordwebb@hotmail.com,0909 8790740,96,69,False,Low attendance
Iain Johnson,iainjohnson@yahoo.com,020 74960243,79,98,True,
Emma Carter,emmacarter@yahoo.com,+44(0)1614960061,91,91,True,
Glenn Hyde,glennhyde@hotmail.com,+44(0)151 496 0026,59,72,False,Low score
Charlotte Osborne,charlotteosborne@yahoo.com,+4429 2018431,58,65,False,Low score and Low attendance
Natalie Moore,nataliemoore@gmail.com,+442074960539,79,86,True,
Alison Clarke,alisonclarke@hotmail.com,+44(0)20 7496 0278,68,88,True,
Gerard Ward,gerardward@yahoo.com,+44141 4960627,60,100,True,
Eleanor Morley,eleanormorley@hotmail.com,(020) 7496 0887,63,75,True,
Emma Yates,emmayates@hotmail.com,+44113 496 0098,76,73,True,
Leon Barker,leonbarker@hotmail.com,(0141) 4960227,63,79,True,
Bernard Thomson,bernardthomson@hotmail.com,(0306)9990603,69,93,True,
Zoe Stephenson,zoestephenson@hotmail.com,+44(0)1632 960 189,91,68,False,Low attendance
Rebecca Wood,rebeccawood@gmail.com,0808 1570985,98,79,True,
Sara Williams,sarawilliams@yahoo.com,028 9018 0090,69,75,True,
Hollie Fisher,holliefisher@gmail.com,+44(0)151 4960849,91,75,True,
Samantha Wood,samanthawood@yahoo.com,0115 4960465,74,72,True,
Maureen Davies,maureendavies@yahoo.com,0116 496 0976,78,72,True,
Glen Watts,glenwatts@yahoo.com,+44116 496 0695,90,76,True,
Maria Williamson,mariawilliamson@yahoo.com,(0121) 4960323,69,90,True,
Nicole Jones,nicolejones@gmail.com,0131 4960571,66,89,True,
Vincent Kay,vincentkay@hotmail.com,+44(0)115 4960109,93,87,True,
Shannon Williams,shannonwilliams@gmail.com,0116 4960432,83,99,True,
Hilary Stevens,hilarystevens@yahoo.com,+44(0)141 496 0887,58,69,False,Low score and Low attendance
Glenn Begum,glennbegum@yahoo.com,+44289018499,64,87,True,
Allan Hart,allanhart@hotmail.com,+44(0)191 4960849,51,100,False,Low score
Paul Kirk,paulkirk@yahoo.com,(0117) 4960888,99,89,True,
Lisa Rice,lisarice@gmail.com,028 9018 0317,57,72,False,Low score
Alison Thompson,alisonthompson@yahoo.com,(0117) 4960693,61,91,True,
Tina Allen,tinaallen@hotmail.com,(029) 2018 0208,70,92,True,
Margaret Hewitt,margarethewitt@yahoo.com,+441134960990,91,82,True,
Rosemary Rose,rosemaryrose@hotmail.com,0151 4960242,64,89,True,
Hugh Stephenson,hughstephenson@hotmail.com,+44(0)191 4960670,86,67,False,Low attendance
Steven Parker,stevenparker@yahoo.com,+44117 496 0334,96,67,False,Low attendance
Callum Davidson,callumdavidson@yahoo.com,+44115 496 0551,55,65,False,Low score and Low attendance
Bradley Mills,bradleymills@gmail.com,+44(0)20 7496 0538,62,69,False,Low attendance
Rachael Skinner,rachaelskinner@hotmail.com,0909 8790921,60,99,True,
Leon Walters,leonwalters@hotmail.com,(0191) 496 0981,65,68,False,Low attendance
Josh Poole,joshpoole@hotmail.com,+4420 74960121,63,92,True,
Gary Jones,garyjones@yahoo.com,+44(0)114 496 0281,74,92,True,
Sam Booth,sambooth@yahoo.com,0191 4960151,90,99,True,
Jasmine Stewart,jasminestewart@gmail.com,+44(0)1174960211,98,100,True,
Eric Chambers,ericchambers@gmail.com,0131 4960723,61,89,True,
Jenna Hicks,jennahicks@hotmail.com,0121 496 0871,67,86,True,
Ricky Hall,rickyhall@gmail.com,(028) 9018 0208,98,91,True,
Patrick Parker,patrickparker@hotmail.com,+44151 4960500,94,78,True,
Richard Ryan,richardryan@hotmail.com,(0114) 496 0033,87,86,True,
Ricky Fleming,rickyfleming@hotmail.com,+44115 4960841,67,69,False,Low attendance
Brandon Watson,brandonwatson@hotmail.com,(0116)4960225,100,77,True,
Lawrence Cox,lawrencecox@gmail.com,+44(0)1514960136,82,77,True,
Amanda Singh,amandasingh@yahoo.com,+44117 496 0935,65,90,True,
Elliot Evans,elliotevans@yahoo.com,(0113) 496 0925,79,69,False,Low attendance
Josephine Collier,josephinecollier@hotmail.com,028 9018 0204,87,68,False,Low attendance
Karen Curtis,karencurtis@hotmail.com,+44(0)191 4960823,92,80,True,
Luke Walker,lukewalker@hotmail.com,(0141)4960883,59,70,False,Low score
Barbara Jones,barbarajones@hotmail.com,0113 4960566,86,87,True,
Jonathan Gibson,jonathangibson@gmail.com,+44151 4960754,58,82,False,Low score
Rhys Evans,rhysevans@gmail.com,+4428 9018410,80,65,False,Low attendance
Lauren Thompson,laurenthompson@gmail.com,(0161)4960978,64,99,True,
Lisa Wilkinson,lisawilkinson@yahoo.com,+442074960931,57,90,False,Low score
Angela Moore,angelamoore@gmail.com,+44(0)1154960323,59,90,False,Low score
Lawrence Shepherd,lawrenceshepherd@gmail.com,(0151)4960079,69,80,True,
Kim Williams,kimwilliams@hotmail.com,+44117 496 0641,100,69,False,Low attendance
Sian Ellis,sianellis@hotmail.com,020 7946 0258,73,67,False,Low attendance
Heather Bartlett,heatherbartlett@hotmail.com,01914960651,63,86,True,
Tina Donnelly,tinadonnelly@hotmail.com,(0113) 496 0743,94,70,True,
Sean Collins,seancollins@yahoo.com,0121 4960342,76,80,True,
Dylan Townsend,dylantownsend@gmail.com,+44(0)909 879 0623,81,98,True,
Declan Perkins,declanperkins@yahoo.com,(0909) 879 0312,85,97,True,
Kenneth Evans,kennethevans@gmail.com,0191 4960260,84,65,False,Low attendance
Cameron Wilson,cameronwilson@yahoo.com,+44191 4960326,89,77,True,
Lawrence Jones,lawrencejones@hotmail.com,+44(0)151 4960772,72,91,True,
John Blake,johnblake@hotmail.com,01144960112,76,97,True,
Lynda Gibson,lyndagibson@gmail.com,0141 4960112,75,68,False,Low attendance
Roy Jones,royjones@hotmail.com,+441144960617,54,100,False,Low score
Josh Rowe,joshrowe@yahoo.com,+44161 4960032,61,95,True,
Victoria Williams,victoriawilliams@hotmail.com,+44306 9990224,79,74,True,
Annette Bennett,annettebennett@yahoo.com,+441134960450,97,77,True,
Melanie Lewis,melanielewis@gmail.com,+44(0)909 879 0070,61,71,True,
Philip Kaur,philipkaur@yahoo.com,(0306) 9990052,80,67,False,Low attendance
Jeremy Long,jeremylong@yahoo.com,+44(0)116 496 0495,78,93,True,
Georgia Edwards,georgiaedwards@gmail.com,+44(0)1314960172,71,85,True,
Mark Welch,markwelch@yahoo.com,+44113 4960330,84,98,True,
Jacqueline Connor,jacquelineconnor@yahoo.com,028 9018 0700,77,82,True,
Gareth Davis,garethdavis@hotmail.com,(0115) 496 0372,65,67,False,Low attendance
Bruce Owen,bruceowen@gmail.com,(0115)4960698,99,80,True,
Mark King,markking@gmail.com,+44306 9990885,70,91,True,
Rhys Sharp,rhyssharp@yahoo.com,+44114 496 0443,78,73,True,
Louise Harris,louiseharris@gmail.com,0161 496 0394,50,81,False,Low score
Kieran Knight,kieranknight@hotmail.com,+44292018474,82,91,True,
Sophie Grant,sophiegrant@yahoo.com,+44(0)28 9018655,68,66,False,Low attendance
Paul Weston,paulweston@yahoo.com,(028)9018931,92,90,True,
Paula Holmes,paulaholmes@yahoo.com,+44(0)20 74960317,50,77,False,Low score
Vanessa Cooper,vanessacooper@yahoo.com,(0909) 879 0180,86,86,True,
Kathleen Hancock,kathleenhancock@hotmail.com,(0115) 496 0668,63,75,True,
Frank Williamson,frankwilliamson@gmail.com,+44191 4960102,86,65,False,Low attendance
Natalie Kirk,nataliekirk@gmail.com,+44121 496 0733,62,86,True,
Gordon Francis,gordonfrancis@hotmail.com,+44(0)141 496 0915,80,97,True,
