name,email,phone,score,attendance,passed,dropped_reason
Conor Goddard,conorgoddard@gmail.com,0151 496 0067,100,65,False,Low attendance
Joan Jenkins,joanjenkins@yahoo.com,0115 496 0699,89,82,True,
Tracy Young,tracyyoung@hotmail.com,(0121)4960644,53,70,False,Low score
Dominic Ali,dominicali@yahoo.com,(0909) 879 0555,58,73,False,Low score
Iain Johnson,iainjohnson@yahoo.com,020 74960243,67,69,False,Low attendance
Emma Carter,emmacarter@yahoo.com,+44(0)1614960061,98,78,True,
Natalie Moore,nataliemoore@gmail.com,+442074960539,69,72,True,
Alison Clarke,alisonclarke@hotmail.com,+44(0)20 7496 0278,86,90,True,
Gerard Ward,gerardward@yahoo.com,+44141 4960627,81,70,True,
Eleanor Morley,eleanormorley@hotmail.com,(020) 7496 0887,69,73,True,
Emma Yates,emmayates@hotmail.com,+44113 496 0098,77,94,True,
Leon Barker,leonbarker@hotmail.com,(0141) 4960227,69,82,True,
Bernard Thomson,bernardthomson@hotmail.com,(0306)9990603,100,86,True,
Rebecca Wood,rebeccawood@gmail.com,0808 1570985,58,73,False,Low score
Sara Williams,sarawilliams@yahoo.com,028 9018 0090,88,71,True,
Hollie Fisher,holliefisher@gmail.com,+44(0)151 4960849,86,94,True,
Samantha Wood,samanthawood@yahoo.com,0115 4960465,59,77,False,Low score
Maureen Davies,maureendavies@yahoo.com,0116 496 0976,71,91,True,
Glen Watts,glenwatts@yahoo.com,+44116 496 0695,84,65,False,Low attendance
Maria Williamson,mariawilliamson@yahoo.com,(0121) 4960323,98,95,True,
Nicole Jones,nicolejones@gmail.com,0131 4960571,60,93,True,
Vincent Kay,vincentkay@hotmail.com,+44(0)115 4960109,84,78,True,
Shannon Williams,shannonwilliams@gmail.com,0116 4960432,99,65,False,Low attendance
Glenn Begum,glennbegum@yahoo.com,+44289018499,68,72,True,
Paul Kirk,paulkirk@yahoo.com,(0117) 4960888,90,86,True,
Alison Thompson,alisonthompson@yahoo.com,(0117) 4960693,93,66,False,Low attendance
Tina Allen,tinaallen@hotmail.com,(029) 2018 0208,99,81,True,
Margaret Hewitt,margarethewitt@yahoo.com,+441134960990,59,73,False,Low score
Rosemary Rose,rosemaryrose@hotmail.com,0151 4960242,97,66,False,Low attendance
Rachael Skinner,rachaelskinner@hotmail.com,0909 8790921,74,66,False,Low attendance
Josh Poole,joshpoole@hotmail.com,+4420 74960121,99,76,True,
Gary Jones,garyjones@yahoo.com,+44(0)114 496 0281,88,92,True,
Sam Booth,sambooth@yahoo.com,0191 4960151,60,93,True,
Jasmine Stewart,jasminestewart@gmail.com,+44(0)1174960211,57,98,False,Low score
Eric Chambers,ericchambers@gmail.com,0131 4960723,88,95,True,
Jenna Hicks,jennahicks@hotmail.com,0121 496 0871,68,88,True,
Ricky Hall,rickyhall@gmail.com,(028) 9018 0208,51,66,False,Low score and Low attendance
Patrick Parker,patrickparker@hotmail.com,+44151 4960500,71,80,True,
Richard Ryan,richardryan@hotmail.com,(0114) 496 0033,90,100,True,
Brandon Watson,brandonwatson@hotmail.com,(0116)4960225,71,86,True,
Lawrence Cox,lawrencecox@gmail.com,+44(0)1514960136,50,89,False,Low score
Amanda Singh,amandasingh@yahoo.com,+44117 496 0935,54,92,False,Low score
Karen Curtis,karencurtis@hotmail.com,+44(0)191 4960823,87,79,True,
Barbara Jones,barbarajones@hotmail.com,0113 4960566,59,87,False,Low score
Lauren Thompson,laurenthompson@gmail.com,(0161)4960978,73,65,False,Low attendance
Lawrence Shepherd,lawrenceshepherd@gmail.com,(0151)4960079,95,99,True,
Heather Bartlett,heatherbartlett@hotmail.com,01914960651,62,99,True,
Tina Donnelly,tinadonnelly@hotmail.com,(0113) 496 0743,65,90,True,
Sean Collins,seancollins@yahoo.com,0121 4960342,99,74,True,
Dylan Townsend,dylantownsend@gmail.com,+44(0)909 879 0623,94,65,False,Low attendance
Declan Perkins,declanperkins@yahoo.com,(0909) 879 0312,59,82,False,Low score
Cameron Wilson,cameronwilson@yahoo.com,+44191 4960326,51,95,False,Low score
Lawrence Jones,lawrencejones@hotmail.com,+44(0)151 4960772,54,73,False,Low score
John Blake,johnblake@hotmail.com,01144960112,69,85,True,
Josh Rowe,joshrowe@yahoo.com,+44161 4960032,62,95,True,
Victoria Williams,victoriawilliams@hotmail.com,+44306 9990224,99,75,True,
Annette Bennett,annettebennett@yahoo.com,+441134960450,83,82,True,
Melanie Lewis,melanielewis@gmail.com,+44(0)909 879 0070,84,77,True,
Jeremy Long,jeremylong@yahoo.com,+44(0)116 496 0495,83,77,True,
Georgia Edwards,georgiaedwards@gmail.com,+44(0)1314960172,61,70,True,
Mark Welch,markwelch@yahoo.com,+44113 4960330,59,74,False,Low score
Jacqueline Connor,jacquelineconnor@yahoo.com,028 9018 0700,90,80,True,
Bruce Owen,bruceowen@gmail.com,(0115)4960698,82,68,False,Low attendance
Mark King,markking@gmail.com,+44306 9990885,75,93,True,
Rhys Sharp,rhyssharp@yahoo.com,+44114 496 0443,73,99,True,
Kieran Knight,kieranknight@hotmail.com,+44292018474,52,75,False,Low score
Paul Weston,paulweston@yahoo.com,(028)9018931,61,78,True,
Vanessa Cooper,vanessacooper@yahoo.com,(0909) 879 0180,63,80,True,
Kathleen Hancock,kathleenhancock@hotmail.com,(0115) 496 0668,55,88,False,Low score
Natalie Kirk,nataliekirk@gmail.com,+44121 496 0733,95,65,False,Low attendance
Gordon Francis,gordonfrancis@hotmail.com,+44(0)141 496 0915,75,94,True,
Terry Joyce,terryjoyce@gmail.com,+44(0)808 1570827,69,89,True,
Pamela Wilson,pamelawilson@yahoo.com,+44(0)1914960763,84,88,True,
Clare Hunt,clarehunt@yahoo.com,0191 498 0206,73,81,True,
Caroline Stevens,carolinestevens@hotmail.com,+44(0)115 496 0850,77,96,True,
Mathew Lynch,mathewlynch@gmail.com,(0808) 157 0053,52,70,False,Low score
Alison Taylor,alisontaylor@yahoo.com,0116 4960557,61,85,True,
Francis McKenzie,francismckenzie@yahoo.com,(0306) 9990479,58,72,False,Low score
Mandy Ingram,mandyingram@hotmail.com,02074960329,63,96,True,
Andrea Butcher,andreabutcher@gmail.com,(0306)9990658,97,76,True,
Eric Lees,ericlees@hotmail.com,+44(0)115 496 0679,51,76,False,Low score
Harry Thompson,harrythompson@gmail.com,+44(0)118 496 0244,72,74,True,
Kim Harper,kimharper@gmail.com,(0131) 496 0675,98,88,True,
Vincent Brown,vincentbrown@yahoo.com,+44306 9990141,78,90,True,
Sophie Dennis,sophiedennis@hotmail.com,0141 496 0916,58,91,False,Low score
Janice Short,janiceshort@yahoo.com,+44(0)808 1570333,95,75,True,
Frederick Lees,fredericklees@gmail.com,(0131) 496 0175,82,83,True,
Samantha Mills,samanthamills@hotmail.com,(0131) 4960137,72,85,True,
Jessica Taylor,jessicataylor@yahoo.com,+44(0)306 999 0583,64,65,False,Low attendance
Michael Ford,michaelford@hotmail.com,+44(0)1134960833,86,82,True,
Brenda Peters,brendapeters@gmail.com,+44(0)28 9018286,100,80,True,
Maurice Hewitt,mauricehewitt@hotmail.com,+44151 4960122,92,94,True,
Lawrence Richards,lawrencerichards@gmail.com,+44(0)1632 960 845,73,67,False,Low attendance
Ruth Clark,ruthclark@yahoo.com,+44116 4960422,66,87,True,
Amelia Smith,ameliasmith@hotmail.com,01632 960355,57,70,False,Low score
Shirley Williams,shirleywilliams@hotmail.com,0141 496 0744,79,85,True,
Alan Bolton,alanbolton@hotmail.com,0808 1570676,82,100,True,
Emily Harris,emilyharris@gmail.com,+44121 496 0979,55,84,False,Low score
Howard Hurst,howardhurst@gmail.com,+44(0)8081570532,67,68,False,Low attendance
Claire Burns,claireburns@yahoo.com,028 9018 0016,74,90,True,
Angela Anderson,angelaanderson@yahoo.com,0115 4960148,70,72,True,
Damian Mason,damianmason@gmail.com,+441414960691,52,87,False,Low score
