name,email,phone,score,attendance,passed,dropped_reason
Jayne Brown,jaynebrown@gmail.com,(0114) 4960032,76,85,True,
Tracey Abbott,traceyabbott@gmail.com,(0191) 496 0629,90,83,True,
Kevin Pugh,kevinpugh@yahoo.com,+44(0)117 4960495,56,90,False,Low score
Aimee Scott,aimeescott@yahoo.com,0306 999 0388,95,93,True,
Shirley Owens,shirleyowens@gmail.com,(0117)4960772,52,84,False,Low score
Sara Byrne,sarabyrne@gmail.com,+44(0)115 496 0310,99,97,True,
Dean Warren,deanwarren@gmail.com,(0115) 4960179,65,90,True,
Jacob Rhodes,jacobrhodes@yahoo.com,0117 4960716,94,97,True,
Gordon Scott,gordonscott@hotmail.com,+441144960799,81,84,True,
Donald Smith,donaldsmith@gmail.com,+441214960180,92,93,True,
Jade Patel,jadepatel@hotmail.com,(01632) 960 805,86,82,True,
Rita Carter,ritacarter@yahoo.com,+44(0)117 496 0054,76,65,False,Low attendance
Abbie Skinner,abbieskinner@hotmail.com,+443069990186,99,78,True,
Hollie Matthews,holliematthews@yahoo.com,+44(0)1514960396,71,97,True,
Angela Page,angelapage@yahoo.com,0909 8790357,56,86,False,Low score
Jane Patel,janepatel@yahoo.com,+44(0)141 4960630,71,85,True,
Jack Hunt,jackhunt@gmail.com,020 74960236,62,66,False,Low attendance
Raymond Chapman,raymondchapman@gmail.com,+44(0)289018228,97,69,False,Low attendance
Roy Holt,royholt@hotmail.com,0131 4960287,66,75,True,
Rita Goodwin,ritagoodwin@yahoo.com,(0306)9990969,95,81,True,
Gavin Jackson,gavinjackson@yahoo.com,+44(0)29 2018 0936,72,71,True,
Sharon Mitchell,sharonmitchell@gmail.com,(0131)4960533,73,91,True,
Francesca Lloyd,francescalloyd@yahoo.com,+441614960372,78,80,True,
Anna Higgins,annahiggins@hotmail.com,(0161) 496 0411,86,95,True,
Sylvia Jackson,sylviajackson@gmail.com,+441914960151,67,87,True,
Tony Williams,tonywilliams@gmail.com,+44(0)131 496 0817,93,87,True,
Olivia Fletcher,oliviafletcher@gmail.com,(0116) 4960839,62,81,True,
Chloe Morgan,chloemorgan@gmail.com,+44(0)114 4960069,89,92,True,
Mary Smith,marysmith@hotmail.com,+44(0)1632 960708,55,79,False,Low score
Joseph Davison,josephdavison@hotmail.com,(0161) 496 0889,71,81,True,
Patricia Hargreaves,patriciahargreaves@hotmail.com,+441214960779,50,84,False,Low score
Stephanie Cox,stephaniecox@hotmail.com,+44289018857,59,78,False,Low score
Alison Anderson,alisonanderson@hotmail.com,0117 496 0420,68,96,True,
Andrea Doyle,andreadoyle@gmail.com,(0909)8790937,57,89,False,Low score
Katherine Lawrence,katherinelawrence@yahoo.com,+4428 9018515,75,71,True,
Abbie Evans,abbieevans@hotmail.com,(020) 7496 0903,87,96,True,
Callum Patel,callumpatel@hotmail.com,(029) 2018496,76,77,True,
Sophie Smith,sophiesmith@hotmail.com,(029) 2018858,66,93,True,
Donald Allan,donaldallan@hotmail.com,+44(0)116 4960776,70,70,True,
Amy Hunter,amyhunter@yahoo.com,(0191) 4960582,89,91,True,
Michael Russell,michaelrussell@hotmail.com,029 2018348,73,69,False,Low attendance
Cheryl Richards,cherylrichards@yahoo.com,01514960114,80,98,True,
Jamie Clark,jamieclark@hotmail.com,0191 4960887,85,65,False,Low attendance
Lisa Knight,lisaknight@yahoo.com,+44(0)131 496 0676,80,79,True,
Barbara Simpson,barbarasimpson@yahoo.com,+44(0)1414960972,81,76,True,
June Griffiths,junegriffiths@gmail.com,(0191)4960921,72,75,True,
Daniel Ball,danielball@hotmail.com,+441174960916,91,80,True,
Thomas Davies,thomasdavies@yahoo.com,(0121)4960854,95,86,True,
Michael Cole,michaelcole@gmail.com,+44114 496 0917,50,75,False,Low score
David Vaughan,davidvaughan@hotmail.com,028 9018474,90,81,True,
Bernard Lawrence,bernardlawrence@yahoo.com,+44113 4960822,91,72,True,
Jasmine Dunn,jasminedunn@hotmail.com,+44(0)8081570465,76,96,True,
Mandy Davis,mandydavis@hotmail.com,(028)9018131,100,67,False,Low attendance
Laura McCarthy,lauramccarthy@gmail.com,+44161 496 0586,68,83,True,
Julian Howard,julianhoward@yahoo.com,+4428 9018 0836,94,85,True,
Wayne Scott,waynescott@gmail.com,+44131 4960714,67,96,True,
Nigel Waters,nigelwaters@gmail.com,(0118) 496 0251,61,96,True,
Leah Cox,leahcox@hotmail.com,0151 4960605,63,90,True,
Trevor Phillips,trevorphillips@gmail.com,+44141 4960899,89,80,True,
Fiona Pickering,fionapickering@hotmail.com,01134960048,80,82,True,
Gemma Stevenson,gemmastevenson@yahoo.com,+44(0)9098790577,83,93,True,
Gary Wilson,garywilson@yahoo.com,0909 8790915,75,85,True,
Emma Phillips,emmaphillips@yahoo.com,+44141 496 0245,54,73,False,Low score
Rosemary Daniels,rosemarydaniels@yahoo.com,+44114 496 0644,53,94,False,Low score
Lewis Smith,lewissmith@hotmail.com,+44(0)114 4960272,67,71,True,
Edward Parry,edwardparry@yahoo.com,(0161) 4960503,70,100,True,
Debra Bell,debrabell@gmail.com,+44(0)289018958,85,91,True,
Lindsey Porter,lindseyporter@yahoo.com,0131 496 0881,52,96,False,Low score
Andrew Smith,andrewsmith@gmail.com,+4428 9018 0392,65,86,True,
Jemma Wood,jemmawood@gmail.com,+44(0)114 496 0894,97,68,False,Low attendance
Amy Stephens,amystephens@gmail.com,0141 496 0157,87,70,True,
Kayleigh Horton,kayleighhorton@yahoo.com,+44(0)28 9018 0774,68,68,False,Low attendance
Maureen Turner,maureenturner@gmail.com,+4429 2018 0213,55,77,False,Low score
Duncan Pearson,duncanpearson@gmail.com,+441614960620,99,80,True,
Adam Randall,adamrandall@yahoo.com,0306 9990315,78,72,True,
Russell Allen,russellallen@hotmail.com,+44(0)909 879 0355,70,78,True,
