name,email,phone,score,attendance,passed,dropped_reason
Barry Norman,barrynorman@hotmail.com,(0306) 999 0206,95,78,True,
Leigh Roberts,leighroberts@gmail.com,0131 496 0198,94,85,True,
Tom Burke,tomburke@hotmail.com,(0116) 496 0715,70,81,True,
Marilyn Finch,marilynfinch@gmail.com,+44(0)1154960859,56,78,False,Low score
Jill Price,jillprice@hotmail.com,0115 4960372,68,67,False,Low attendance
Trevor Price,trevorprice@gmail.com,(01632) 960 527,54,77,False,Low score
Charles Chapman,charleschapman@yahoo.com,+44121 4960797,93,72,True,
Ronald Campbell,ronaldcampbell@yahoo.com,(0131)4960698,59,77,False,Low score
Elaine Phillips,elainephillips@yahoo.com,(0191) 496 0522,67,65,False,Low attendance
Denis Hall,denishall@yahoo.com,+44(0)1414960198,67,98,True,
Clare Bryant,clarebryant@yahoo.com,+44(0)8081570071,100,69,False,Low attendance
Carole Ashton,caroleashton@hotmail.com,(020)74960718,93,79,True,
Frederick Davies,frederickdavies@gmail.com,01164960240,59,78,False,Low score
Dominic Morris,dominicmorris@gmail.com,+4420 7496 0216,67,83,True,
Ross Brown,rossbrown@yahoo.com,0808 157 0890,98,81,True,
Joe Wall,joewall@hotmail.com,+441632 960214,59,91,False,Low score
Denis Moore,denismoore@gmail.com,+44(0)1174960843,65,75,True,
Frank Mitchell,frankmitchell@yahoo.com,028 9018498,82,79,True,
Mitchell Ahmed,mitchellahmed@yahoo.com,020 74960494,70,85,True,
Christine Taylor,christinetaylor@hotmail.com,0151 496 0896,84,75,True,
Christian Wood,christianwood@yahoo.com,(0161)4960467,58,83,False,Low score
Andrew Barlow,andrewbarlow@hotmail.com,+441914960756,57,98,False,Low score
Sophie Fry,sophiefry@hotmail.com,+44306 999 0152,73,82,True,
Colin Mason,colinmason@yahoo.com,+44(0)1632960249,99,67,False,Low attendance
Judith Daly,judithdaly@yahoo.com,+441514960921,80,81,True,
Jeffrey Bell,jeffreybell@hotmail.com,0151 4960013,78,88,True,
Hugh Bennett,hughbennett@hotmail.com,0121 4960682,100,75,True,
Oliver Hill,oliverhill@gmail.com,+44(0)161 4960695,56,68,False,Low score and Low attendance
Barry Curtis,barrycurtis@gmail.com,020 74960780,70,77,True,
Stephanie Patterson,stephaniepatterson@hotmail.com,+44(0)1134960624,76,75,True,
Heather Shaw,heathershaw@yahoo.com,+443069990497,54,98,False,Low score
Paula Adams,paulaadams@hotmail.com,+44(0)121 4960478,65,98,True,
Jill Higgins,jillhiggins@gmail.com,+44808 1570037,88,94,True,
Pamela Wilson,pamelawilsonw@gmail.com,(0141) 496 0160,52,80,False,Low score
Clifford Jones,cliffordjones@gmail.com,+44(0)1632 960 142,83,93,True,
Steven Day,stevenday@hotmail.com,+44(0)289018506,82,73,True,
Kathryn Wright,kathrynwright@hotmail.com,+44(0)808 157 0008,97,80,True,
June Williams,junewilliams@gmail.com,(0113) 496 0902,51,75,False,Low score
Hilary Baker,hilarybaker@gmail.com,+44(0)20 74960905,79,98,True,
Leanne Brown,leannebrown@hotmail.com,+44(0)1154960460,70,96,True,
Melanie Evans,melanieevans@yahoo.com,+441914960320,98,97,True,
Guy Morgan,guymorgan@hotmail.com,(0306) 999 0284,59,88,False,Low score
Tom Ahmed,tomahmed@hotmail.com,0116 496 0918,81,65,False,Low attendance
Bethany Evans,bethanyevans@gmail.com,(0141)4960852,93,73,True,
Lawrence Atkinson,lawrenceatkinson@yahoo.com,+44113 4960073,90,81,True,
Nicole Byrne,nicolebyrne@gmail.com,+44(0)808 1570806,78,97,True,
Martin James,martinjames@gmail.com,01914960218,51,69,False,Low score and Low attendance
Colin Hughes,colinhughes@gmail.com,+44(0)141 4960623,66,92,True,
Philip Wood,philipwood@yahoo.com,+441174960616,75,92,True,
Allan Rose,allanrose@gmail.com,+44(0)292018054,52,100,False,Low score
Michael Smith,michaelsmith@hotmail.com,(0131) 4960760,89,73,True,
Norman Thompson,normanthompson@hotmail.com,(0113)4960798,95,85,True,
Samantha Price,samanthaprice@yahoo.com,+44289018202,63,74,True,
Debra Powell,debrapowell@gmail.com,+44(0)29 2018000,71,83,True,
Gemma Clark,gemmaclark@gmail.com,0151 4960877,91,69,False,Low attendance
Sylvia Parker,sylviaparker@yahoo.com,+44(0)118 496 0743,96,73,True,
Rachel Parker,rachelparker@gmail.com,+44(0)1914960332,57,72,False,Low score
Amy Price,amyprice@hotmail.com,(0131) 496 0195,60,69,False,Low attendance
Christine Hall,christinehall@gmail.com,(0115) 4960433,93,76,True,
